open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,truerange,atr_7,atr_14,year,month,day,weekday,target
55.060001,55.57,54.787498,55.0075,106435200,48.07805688524464,53.85657288465924,-21.635053361405184,-51.6872661080041,52.38935036,52.833599419499336,49.58502515,50.2604249394015,0.6644921642302108,55.40725045000001,0.9775010000000036,1.2211644555199783,1.121901682897653,2018,9,20,3,bearish
126.25,127.889999,125.849998,127.449997,81918000,47.10366622797007,46.897011924011885,10.201902043284216,-52.87181797034747,127.04800018000002,128.56231615257636,129.35310019,126.7400660368673,-0.9202074843090317,130.58650085,2.9199980000000068,3.140413276292413,3.037818318870869,2021,5,14,4,bearish
53.9575,55.8125,53.674999,55.682499,155071200,54.44621602961728,52.1595212484186,32.138961032480324,-21.92502035086375,55.22315016,54.4409668982803,51.69392512,52.213392543459314,-0.0279773930920512,55.68712475,2.1375010000000003,1.5284287525152076,1.4039667460369505,2018,10,23,1,bearish
196.160004,196.949997,195.889999,196.940002,40714100,62.465189317172346,64.48429377212472,29.44649921200872,74.59315235803922,184.51460076,187.4449079158921,181.78360073,183.34093924319384,3.502231264538892,193.10900035,1.059998000000007,2.6342854954382595,2.751931146337092,2023,12,19,1,bearish
29.01,29.4125,28.875,29.290001,163538800,48.21715691490987,42.97738243182686,59.618428070172186,-12.64641229110902,30.98175004,30.630098098460728,31.47904998,30.838564166101705,-0.677925441263401,29.9286249,0.5375000000000014,0.8167518641953068,0.7627956472600741,2015,8,17,0,bearish
137.460007,140.669998,136.669998,139.229996,66242400,51.92945482477781,47.11717945055373,9.389973599152876,40.01475463785202,147.52940068,146.51967661712737,157.58070068,152.68543598449764,-2.655113675979919,139.9525018,4.0,4.3436377653051546,4.670340082058843,2022,6,29,2,bearish
28.780001,29.032499,28.51,28.73,319547600,74.4309170799028,69.25818628489363,100.2815209209154,191.7264916432305,26.2995001,26.43596852166994,25.12200002,25.94767710171142,0.4273594298479146,27.0375,0.5224989999999998,0.6575565389843548,0.5300546181814508,2016,9,16,4,bearish
197.529999,198.399994,197.0,197.570007,128256700,69.07390071431034,67.92877607879822,83.04093412242084,124.8129844687001,183.78760094,186.6968368943088,181.74580075,182.8071442724029,3.750711998177195,192.52450025,1.3999939999999924,2.849443202124294,2.859162299893904,2023,12,15,4,bearish
47.625,48.7425,47.365002,48.3825,147713200,36.91629569803034,37.706829829259945,-42.27196692300177,-87.01363131079188,54.07665006,52.709052777300656,52.47267514999999,51.94017440950078,-1.8199105992939195,51.9385,1.3774980000000028,1.7125887837130682,1.7010628828850995,2018,11,16,4,bearish
51.9175,52.287498,51.7925,52.1675,59966400,67.17655222482271,63.88881613137479,110.39799020050698,155.481319145148,48.53310022,49.55251465250214,48.55235013000001,48.45540001330532,0.805657101980664,50.82450035,0.4949980000000025,0.7076375063724374,0.7873538455872584,2019,7,24,2,bearish
33.235001,33.400002,32.7925,33.0425,276912400,82.8845336266805,76.33251245521814,125.37054741410424,114.06710488492182,28.83415008,29.458931915908423,27.932325,28.11307099604648,1.2209284237699445,30.700624800000003,0.6075020000000038,0.5456250715425585,0.5986257739553883,2015,2,24,1,bearish
193.779999,193.880005,191.759995,192.460007,31458200,73.39868654009153,72.19429988007606,103.71314131312148,157.3605575307556,177.12160034,178.02739917978286,166.71440022,169.47357933591255,4.209104189328684,185.0685006,2.210005999999993,2.744874911202269,2.7571396831578814,2023,7,3,0,bearish
86.974998,88.692497,86.522499,88.209999,166651600,90.55940035676588,80.31507860015054,160.4373796690084,235.81847092303948,74.14264998,76.4125900521487,73.592625,73.29414799357622,2.991188074206306,80.4177503,2.69499900000001,1.952062316751901,1.940601243193485,2020,6,10,2,bearish
134.990005,143.589996,134.369995,142.990005,113224000,47.54492694139286,42.47885157591914,-37.5833043807641,-61.78073626059382,156.89939941999998,151.31567943603542,151.2804999,153.43671625487548,-4.406286389133925,146.66099775,9.220001000000025,4.838921065767387,4.699999070010124,2022,10,13,3,bearish
24.6325,25.1875,24.6,25.1875,249482000,50.09380901215019,51.85971801211959,-74.31578424135513,-67.09846139941635,24.7198,24.64818055469845,23.70215708,23.63714547053675,0.1241623350344731,25.1645001,0.7199990000000014,0.5727777104166855,0.5169804651836032,2014,9,26,4,bearish
155.389999,156.279999,153.410004,154.089996,66675400,69.76091489430806,62.79449859517568,100.43052728715416,139.1348723379393,143.21880066,147.06797326088304,154.03580032,151.1959714585606,2.9707187065955623,145.44599985,2.869995000000017,3.777885431871496,4.054020612689027,2022,7,22,4,bearish
